,moves
1173,27.0
1174,23.0
1175,30.0
1176,1.0
1177,6.0
1178,30.0
1179,14.0
1180,6.0
1181,1.0
1182,2.0
1183,30.0
1184,9.0
1185,2.0
1186,10.0
1187,1.0
1188,1.0
1189,30.0
1190,19.0
1191,5.0
1192,30.0
1193,23.0
1194,3.0
1195,1.0
1196,30.0
1197,30.0
1198,30.0
1199,1.0
1200,8.0
1201,30.0
1202,11.0
1203,30.0
1204,1.0
1205,2.0
1206,1.0
1207,3.0
1208,29.0
1209,5.0
1210,21.0
1211,25.0
1212,1.0
1213,9.0
1214,26.0
1215,30.0
1216,16.0
1217,1.0
1218,1.0
1219,1.0
1220,7.0
1221,8.0
1222,17.0
1223,7.0
1224,5.0
1225,8.0
1226,14.0
1227,7.0
1228,6.0
1229,1.0
1230,30.0
1231,1.0
1232,6.0
1233,7.0
1234,3.0
1235,26.0
1236,30.0
1237,4.0
1238,9.0
1239,8.0
1240,2.0
1241,25.0
1242,30.0
1243,15.0
1244,1.0
1245,8.0
1246,30.0
1247,5.0
1248,30.0
1249,10.0
1250,23.0
1251,5.0
1252,1.0
1253,5.0
1254,1.0
1255,5.0
1256,1.0
1257,1.0
1258,3.0
1259,3.0
1260,2.0
1261,1.0
1262,4.0
1263,30.0
1264,1.0
1265,14.0
1266,2.0
1267,3.0
1268,1.0
1269,21.0
1270,8.0
1271,30.0
1272,2.0
1273,2.0
1274,5.0
1275,30.0
1276,13.0
1277,6.0
1278,14.0
1279,2.0
1280,2.0
1281,3.0
1282,17.0
1283,2.0
1284,9.0
1285,2.0
1286,1.0
1287,13.0
1288,11.0
1289,1.0
1290,30.0
1291,9.0
1292,2.0
1293,20.0
1294,5.0
1295,1.0
1296,1.0
1297,2.0
1298,30.0
1299,6.0
1300,13.0
1301,12.0
1302,18.0
1303,17.0
1304,4.0
1305,7.0
1306,13.0
1307,20.0
1308,4.0
1309,1.0
1310,23.0
1311,4.0
1312,1.0
1313,2.0
1314,8.0
1315,1.0
1316,6.0
1317,30.0
1318,1.0
1319,7.0
1320,5.0
1321,5.0
1322,18.0
1323,30.0
1324,18.0
1325,1.0
1326,6.0
1327,7.0
1328,4.0
1329,3.0
1330,20.0
1331,4.0
1332,14.0
1333,7.0
1334,9.0
1335,4.0
1336,4.0
1337,26.0
1338,1.0
1339,15.0
1340,7.0
1341,30.0
1342,4.0
1343,1.0
1344,14.0
1345,4.0
1346,6.0
1347,13.0
1348,30.0
1349,12.0
1350,4.0
1351,12.0
1352,4.0
1353,23.0
1354,5.0
1355,30.0
1356,1.0
1357,30.0
1358,21.0
1359,1.0
1360,30.0
1361,30.0
1362,1.0
1363,30.0
1364,11.0
1365,4.0
1366,7.0
1367,1.0
1368,6.0
1369,30.0
1370,2.0
1371,11.0
1372,12.0
1373,30.0
1374,2.0
1375,10.0
1376,2.0
1377,8.0
1378,8.0
1379,8.0
1380,3.0
1381,30.0
1382,2.0
1383,7.0
1384,30.0
1385,3.0
1386,29.0
1387,1.0
1388,30.0
1389,20.0
1390,26.0
1391,10.0
1392,10.0
1393,10.0
1394,1.0
1395,8.0
1396,10.0
1397,1.0
1398,8.0
1399,11.0
1400,22.0
1401,17.0
1402,1.0
1403,4.0
1404,1.0
1405,3.0
1406,5.0
1407,2.0
1408,6.0
1409,5.0
1410,18.0
1411,19.0
1412,30.0
1413,24.0
1414,30.0
1415,11.0
1416,4.0
1417,21.0
1418,6.0
1419,1.0
1420,1.0
1421,2.0
1422,9.0
1423,8.0
1424,10.0
1425,15.0
1426,2.0
1427,11.0
1428,15.0
1429,30.0
1430,19.0
1431,10.0
1432,30.0
1433,1.0
1434,12.0
1435,30.0
1436,4.0
1437,23.0
1438,2.0
1439,3.0
1440,5.0
1441,1.0
1442,1.0
1443,23.0
1444,2.0
1445,8.0
1446,1.0
1447,19.0
1448,5.0
1449,9.0
1450,1.0
1451,7.0
1452,1.0
1453,3.0
1454,6.0
1455,14.0
1456,1.0
1457,20.0
1458,10.0
1459,6.0
